start_time,time,rat_present,habit,bat_landing_to_food,risk,reward,seconds_after_rat_arrival,bat_landing_number,rat_minutes,rat_arrival_number,food_availability
,2018-05-16 21:31:00,1,,,,,,17,4.5,4,3.0
,2018-05-16 22:01:00,1,,,,,,39,2.85,4,3.0
,2018-05-16 22:31:00,1,,,,,,19,5.6,3,2.999471179
,2018-05-16 23:01:00,0,,,,,,37,0.0,0,2.737704918
,2018-05-16 23:31:00,0,,,,,,40,0.0,0,2.245901639
,2018-05-17 00:01:00,0,,,,,,31,0.0,0,2.0
,2018-05-17 00:31:00,0,,,,,,22,0.0,0,2.0
,2018-05-17 01:01:00,0,,,,,,21,0.0,0,2.0
,2018-05-17 01:31:00,1,,,,,,35,0.2,1,2.0
,2018-05-17 02:01:00,0,,,,,,28,0.0,0,2.0
,2018-05-17 02:31:00,1,,,,,,20,3.466666667,1,2.0
2018-05-17 03:26:00,2018-05-17 03:01:00,1,rat,14.0,1,0,111,42,2.1,1,1.809384164
,2018-05-17 03:31:00,1,,,,,,30,3.083333333,2,1.272727273
,2018-05-17 04:01:00,1,,,,,,14,2.716666667,1,1.0
,2018-05-17 04:31:00,1,,,,,,24,3.666666667,1,1.0
,2018-05-17 05:01:00,1,,,,,,16,3.383333333,1,1.0
,2018-05-17 05:31:00,0,,,,,,15,0.0,0,1.0
,2018-05-17 17:32:00,0,,,,,,10,0.0,0,4.0
,2018-05-17 18:02:00,0,,,,,,6,0.0,0,4.0
,2018-05-17 18:32:00,0,,,,,,11,0.0,0,3.998413538
,2018-05-17 19:02:00,1,,,,,,15,9.2,2,3.721311475
,2018-05-17 19:32:00,0,,,,,,15,0.0,0,3.230037017
,2018-05-17 20:02:00,0,,,,,,25,0.0,0,3.0
,2018-05-17 20:32:00,1,,,,,,31,0.5,2,3.0
,2018-05-17 21:02:00,0,,,,,,34,0.0,0,3.0
,2018-05-17 21:32:00,0,,,,,,40,0.0,0,3.0
,2018-05-17 22:02:00,0,,,,,,50,0.0,0,2.758064516
2018-05-17 22:46:00,2018-05-17 22:32:00,1,rat,9.0,1,0,252,30,6.433333333,1,2.241935484
2018-05-17 22:46:00,2018-05-17 22:32:00,1,fast,1.0,0,1,247,30,6.433333333,1,2.241935484
2018-05-17 22:48:00,2018-05-17 22:32:00,1,pick_and_rat,4.0,1,1,383,30,6.433333333,1,2.241935484
,2018-05-17 23:02:00,0,,,,,,40,0.0,0,2.0
2018-05-17 23:49:00,2018-05-17 23:32:00,1,bat_and_rat,3.0,1,0,28,28,8.983333333,1,2.0
2018-05-17 23:50:00,2018-05-17 23:32:00,1,rat,1.0,1,0,54,28,8.983333333,1,2.0
2018-05-17 23:55:00,2018-05-17 23:32:00,1,bat_and_rat,11.0,1,0,348,28,8.983333333,1,2.0
2018-05-17 23:58:00,2018-05-17 23:32:00,1,pick_and_rat,16.0,1,1,529,28,8.983333333,1,2.0
,2018-05-18 00:02:00,0,,,,,,45,0.0,0,2.0
,2018-05-18 00:32:00,0,,,,,,22,0.0,0,2.0
,2018-05-18 01:02:00,0,,,,,,37,0.0,0,2.0
,2018-05-18 01:32:00,1,,,,,,22,2.366666667,1,1.999487967
,2018-05-18 02:02:00,0,,,,,,52,0.0,0,1.746031746
,2018-05-18 02:32:00,0,,,,,,30,0.0,0,1.26984127
,2018-05-18 03:02:00,1,,,,,,37,0.3,1,1.001536098
,2018-05-18 03:32:00,1,,,,,,14,1.883333333,1,1.0
,2018-05-18 04:02:00,0,,,,,,29,0.0,0,1.0
,2018-05-18 04:32:00,1,,,,,,13,0.366666667,1,1.0
,2018-05-18 05:02:00,1,,,,,,11,1.033333333,1,0.782608696
,2018-05-18 18:03:00,1,,,,,,7,4.933333333,1,4.0
,2018-05-18 18:33:00,0,,,,,,1,0.0,0,3.996827076
,2018-05-18 19:03:00,0,,,,,,40,0.0,0,3.704918033
,2018-05-18 19:33:00,0,,,,,,24,0.0,0,3.214701216
,2018-05-18 20:03:00,0,,,,,,2,0.0,0,3.0
,2018-05-18 20:33:00,1,,,,,,12,1.633333333,1,3.0
,2018-05-18 21:03:00,0,,,,,,17,0.0,0,3.0
,2018-05-18 21:33:00,1,,,,,,25,1.166666667,1,3.0
,2018-05-18 22:03:00,1,,,,,,19,0.433333333,1,3.0
,2018-05-18 22:33:00,0,,,,,,35,0.0,0,3.0
,2018-05-18 23:03:00,0,,,,,,15,0.0,0,3.0
,2018-05-18 23:33:00,0,,,,,,57,0.0,0,3.0
,2018-05-19 00:03:00,0,,,,,,43,0.0,0,2.749423963
,2018-05-19 00:33:00,1,,,,,,38,3.6,1,2.217741935
,2018-05-19 01:03:00,0,,,,,,42,0.0,0,2.0
,2018-05-19 01:33:00,0,,,,,,33,0.0,0,2.0
,2018-05-19 02:03:00,0,,,,,,39,0.0,0,2.0
,2018-05-19 02:33:00,0,,,,,,35,0.0,0,2.0
,2018-05-19 03:03:00,1,,,,,,4,3.35,1,2.0
,2018-05-19 03:33:00,1,,,,,,8,4.333333333,1,1.999443826
,2018-05-19 04:03:00,0,,,,,,21,0.0,0,1.724137931
,2018-05-19 04:33:00,0,,,,,,16,0.0,0,1.210233593
,2018-05-19 05:03:00,1,,,,,,14,4.0,1,1.0
,2018-05-19 05:33:00,0,,,,,,7,0.0,0,1.0
,2018-05-19 06:03:00,0,,,,,,2,0.0,0,1.0
,2018-05-19 17:33:00,0,,,,,,3,0.0,0,4.0
,2018-05-19 18:03:00,0,,,,,,2,0.0,0,4.0
,2018-05-19 18:33:00,0,,,,,,6,0.0,0,4.0
,2018-05-19 19:03:00,0,,,,,,6,0.0,0,4.0
,2018-05-19 19:33:00,1,,,,,,10,8.666666667,1,3.996774194
,2018-05-19 20:03:00,0,,,,,,28,0.0,0,3.7
,2018-05-19 20:33:00,0,,,,,,39,0.0,0,3.203225806
,2018-05-19 21:03:00,1,,,,,,25,2.366666667,1,3.0
,2018-05-19 21:33:00,0,,,,,,32,0.0,0,3.0
,2018-05-19 22:33:00,0,,,,,,31,0.0,0,3.0
,2018-05-19 23:03:00,0,,,,,,37,0.0,0,3.0
,2018-05-19 23:33:00,0,,,,,,26,0.0,0,3.0
,2018-05-20 00:03:00,0,,,,,,49,0.0,0,2.754098361
,2018-05-20 00:33:00,1,,,,,,15,2.716666667,1,2.262295082
,2018-05-20 01:03:00,1,,,,,,12,3.816666667,1,2.000528821
,2018-05-20 01:33:00,0,,,,,,30,0.0,0,2.0
,2018-05-20 02:03:00,0,,,,,,26,0.0,0,2.0
,2018-05-20 02:33:00,1,,,,,,17,2.566666667,1,2.0
,2018-05-20 03:03:00,0,,,,,,27,0.0,0,2.0
,2018-05-20 03:33:00,1,,,,,,16,0.216666667,1,2.0
,2018-05-20 04:03:00,1,,,,,,17,5.533333333,1,2.0
,2018-05-20 04:33:00,0,,,,,,9,0.0,0,2.0
,2018-05-20 05:03:00,0,,,,,,7,0.0,0,2.0
,2018-05-20 05:33:00,0,,,,,,13,0.0,0,1.99755002
,2018-05-20 06:03:00,0,,,,,,6,0.0,0,1.772151899
,2018-05-20 07:03:00,0,,,,,,1,0.0,0,1.055532871
,2018-05-20 17:34:00,0,,,,,,2,0.0,0,4.0
,2018-05-20 18:04:00,0,,,,,,18,0.0,0,4.0
,2018-05-20 18:34:00,0,,,,,,1,0.0,0,3.838709677
,2018-05-20 19:04:00,0,,,,,,6,0.0,0,3.0
,2018-05-20 19:34:00,0,,,,,,13,0.0,0,3.0
,2018-05-20 20:04:00,0,,,,,,9,0.0,0,3.0
,2018-05-20 20:34:00,0,,,,,,22,0.0,0,3.0
,2018-05-20 21:04:00,0,,,,,,27,0.0,0,3.0
2018-05-20 21:52:00,2018-05-20 21:34:00,1,rat,8.0,1,0,624,10,21.73333333,1,3.0
,2018-05-20 22:04:00,1,,,,,,33,7.15,1,3.0
,2018-05-20 22:34:00,0,,,,,,21,0.0,0,2.996878252
,2018-05-20 23:04:00,0,,,,,,38,0.0,0,2.709677419
,2018-05-20 23:34:00,0,,,,,,29,0.0,0,2.226326743
,2018-05-21 00:04:00,0,,,,,,28,0.0,0,2.0
,2018-05-21 01:04:00,0,,,,,,53,0.0,0,2.0
,2018-05-21 01:34:00,0,,,,,,32,0.0,0,2.0
,2018-05-21 02:04:00,0,,,,,,34,0.0,0,2.0
2018-05-21 02:54:00,2018-05-21 02:34:00,1,pick_and_rat,26.0,1,1,271,21,7.766666667,1,2.0
,2018-05-21 03:04:00,0,,,,,,37,0.0,0,1.745762712
,2018-05-21 03:34:00,0,,,,,,27,0.0,0,1.237834882
,2018-05-21 04:04:00,0,,,,,,21,0.0,0,1.0
,2018-05-21 04:34:00,0,,,,,,9,0.0,0,1.0
,2018-05-21 05:04:00,0,,,,,,13,0.0,0,1.0
,2018-05-21 05:34:00,0,,,,,,13,0.0,0,1.0
,2018-05-21 06:04:00,0,,,,,,8,0.0,0,1.0
,2018-05-21 06:34:00,0,,,,,,6,0.0,0,1.0
,2018-05-21 07:04:00,0,,,,,,1,0.0,0,1.0
,2018-05-21 07:34:00,0,,,,,,1,0.0,0,1.0
,2018-05-21 17:35:00,0,,,,,,1,0.0,0,4.0
,2018-05-21 18:05:00,0,,,,,,1,0.0,0,4.0
,2018-05-21 18:35:00,0,,,,,,5,0.0,0,3.999423963
,2018-05-21 19:05:00,0,,,,,,3,0.0,0,3.714285714
,2018-05-21 19:35:00,0,,,,,,18,0.0,0,3.187211982
,2018-05-21 20:05:00,0,,,,,,4,0.0,0,3.0
,2018-05-21 20:35:00,1,,,,,,13,0.45,1,2.998302207
,2018-05-21 21:05:00,0,,,,,,20,0.0,0,2.701754386
,2018-05-21 21:35:00,1,,,,,,15,2.266666667,1,2.183927561
,2018-05-21 22:05:00,0,,,,,,37,0.0,0,2.0
,2018-05-21 22:35:00,0,,,,,,11,0.0,0,2.0
,2018-05-21 23:35:00,0,,,,,,42,0.0,0,2.0
,2018-05-22 00:05:00,1,,,,,,20,4.7,1,2.0
,2018-05-22 00:35:00,0,,,,,,46,0.0,0,2.0
,2018-05-22 01:05:00,0,,,,,,31,0.0,0,2.0
,2018-05-22 01:35:00,1,,,,,,19,1.25,1,1.99219563
,2018-05-22 02:05:00,1,,,,,,27,1.266666667,1,1.677419355
,2018-05-22 02:35:00,0,,,,,,24,0.0,0,1.196670135
,2018-05-22 03:05:00,0,,,,,,41,0.0,0,1.0
,2018-05-22 03:35:00,0,,,,,,28,0.0,0,1.0
,2018-05-22 04:05:00,0,,,,,,22,0.0,0,1.0
,2018-05-22 04:35:00,0,,,,,,11,0.0,0,1.0
,2018-05-22 05:05:00,0,,,,,,9,0.0,0,1.0
,2018-05-22 05:35:00,0,,,,,,7,0.0,0,1.0
,2018-05-22 17:35:00,0,,,,,,13,0.0,0,4.0
,2018-05-22 18:05:00,0,,,,,,9,0.0,0,4.0
,2018-05-22 18:35:00,0,,,,,,2,0.0,0,3.992319508
,2018-05-22 19:35:00,0,,,,,,1,0.0,0,3.207885305
,2018-05-22 20:05:00,0,,,,,,4,0.0,0,3.0
,2018-05-22 20:35:00,0,,,,,,13,0.0,0,3.0
,2018-05-22 21:05:00,0,,,,,,38,0.0,0,3.0
,2018-05-22 21:35:00,0,,,,,,14,0.0,0,3.0
,2018-05-22 22:05:00,0,,,,,,34,0.0,0,3.0
,2018-05-22 22:35:00,0,,,,,,25,0.0,0,3.0
,2018-05-22 23:05:00,0,,,,,,43,0.0,0,3.0
,2018-05-22 23:35:00,0,,,,,,33,0.0,0,3.0
,2018-05-23 00:05:00,0,,,,,,23,0.0,0,3.0
,2018-05-23 00:35:00,0,,,,,,29,0.0,0,3.0
,2018-05-23 01:05:00,0,,,,,,43,0.0,0,3.0
,2018-05-23 01:35:00,0,,,,,,48,0.0,0,3.0
,2018-05-23 02:05:00,0,,,,,,12,0.0,0,3.0
,2018-05-23 02:35:00,0,,,,,,33,0.0,0,3.0
,2018-05-23 03:05:00,0,,,,,,48,0.0,0,3.0
,2018-05-23 03:35:00,0,,,,,,33,0.0,0,3.0
,2018-05-23 04:05:00,0,,,,,,23,0.0,0,3.0
,2018-05-23 04:35:00,0,,,,,,4,0.0,0,3.0
,2018-05-23 05:05:00,0,,,,,,6,0.0,0,3.0
,2018-05-23 05:35:00,0,,,,,,4,0.0,0,3.0
,2018-05-23 06:05:00,0,,,,,,7,0.0,0,3.0
,2018-05-23 06:35:00,0,,,,,,2,0.0,0,3.0
,2018-05-31 17:41:00,0,,,,,,6,0.0,0,4.0
,2018-05-31 18:41:00,0,,,,,,5,0.0,0,3.964516129
,2018-05-31 19:11:00,0,,,,,,12,0.0,0,3.566666667
,2018-05-31 19:41:00,0,,,,,,28,0.0,0,3.102150538
,2018-05-31 20:11:00,0,,,,,,36,0.0,0,3.0
,2018-05-31 20:41:00,0,,,,,,15,0.0,0,3.0
,2018-05-31 21:11:00,0,,,,,,39,0.0,0,3.0
,2018-05-31 21:41:00,0,,,,,,37,0.0,0,3.0
,2018-05-31 22:11:00,0,,,,,,41,0.0,0,3.0
,2018-05-31 22:41:00,0,,,,,,27,0.0,0,3.0
,2018-05-31 23:11:00,1,,,,,,39,2.283333333,1,3.0
,2018-05-31 23:41:00,0,,,,,,52,0.0,0,2.969928923
,2018-06-01 00:11:00,0,,,,,,54,0.0,0,2.576271186
,2018-06-01 00:41:00,0,,,,,,59,0.0,0,2.103881903
,2018-06-01 01:11:00,0,,,,,,79,0.0,0,2.0
,2018-06-01 01:41:00,0,,,,,,71,0.0,0,1.96566077
,2018-06-01 02:11:00,0,,,,,,68,0.0,0,1.580645161
,2018-06-01 02:41:00,0,,,,,,56,0.0,0,1.120187305
,2018-06-01 03:11:00,0,,,,,,59,0.0,0,1.0
,2018-06-01 03:41:00,0,,,,,,20,0.0,0,1.0
,2018-06-01 04:11:00,0,,,,,,7,0.0,0,1.0
,2018-06-01 04:41:00,0,,,,,,6,0.0,0,1.0
,2018-06-01 05:11:00,0,,,,,,7,0.0,0,1.0
,2018-06-01 05:41:00,0,,,,,,2,0.0,0,1.0
